"Einträger","Stammbuch"
"1011980800","1042483043"
"1012579239","1042483043"
"1012579263","1042483043"
"1016521774","1042483043"
"1017673071","1042483043"
"1019748974","1042483043"
"1019761806","1042483043"
"1033801267","1042483043"
"1047695324","1042483043"
"1049174186","1042483043"
"1058829041","1042483043"
"1058830368","1042483043"
"1058840703","1042483043"
"1059420708","1042483043"
"1068253533","1042483043"
"10437506X","1042483043"
"106818972X","1042483043"
"12161672X","1042483043"
"100324258","1042985790"
"104301147","1042985790"
"104319038","1042985790"
"117187828","1042985790"
"117494968","1042985790"
"1043023232","1042985790"
"118534688","104321415"
"100033709","104321415"
"100033768","104321415"
"100069789","104321415"
"100350607","104321415"
"100696198","104321415"
"101085729","104321415"
"10255692X","104321415"
"104043806","104321415"
"104114010","104321415"
"104136529","104321415"
"104151285","104321415"
"104225394","104321415"
"104340983","104321415"
"115390200","104321415"
"115661069","104321415"
"115661905","104321415"
"116025883","104321415"
"116211431","104321415"
"116224878","104321415"
"116239840","104321415"
"116659572","104321415"
"116912731","104321415"
"116926635","104321415"
"117120510","104321415"
"117301213","104321415"
"11735533X","104321415"
"117519294","104321415"
"118062638","104321415"
"11812949X","104321415"
"11851685X","104321415"
"118569376","104321415"
"11862220X","104321415"
"118634771","104321415"
"119453363","104321415"
"120928612","104321415"
"122121449","104321415"
"122557980","104321415"
"122687442","104321415"
"124412726","104321415"
"124605397","104321415"
"124905501","104321415"
"12894319X","104321415"
"128989017","104321415"
"12939128X","104321415"
"130375381","104321415"
"141901578","104321415"
"100092373","1048064255"
"100343848","1048064255"
"100632300","1048064255"
"102511209","1048064255"
"104229535","1048064255"
"116281715","1048064255"
"116335238","1048064255"
"116494603","1048064255"
"116553049","1048064255"
"116758074","1048064255"
"117212458","1048064255"
"117503010","1048064255"
"117674214","1048064255"
"118667246","1048064255"
"120462834","1048064255"
"121874508","1048064255"
"122075641","1048064255"
"124150454","1048064255"
"124807267","1048064255"
"128665939","1048064255"
"132600544","1048064255"
"104345829","1048483266"
"120983672","1048483266"
"121650634","1048483266"
"122083997","1048483266"
"123451442","1048483266"
"128526408","1048483266"
"1048499537","1048483266"
"10412492X","1048483266"
"14287759X","1048483266"
"118580485","1058102559"
"118833995","1060869403"
"128665939","1060869403"
"1027123856","1071879561"
"1031802258","1071879561"
"1031822879","1071879561"
"1031822984","1071879561"
"1031838767","1071879561"
"104049545","1071879561"
"1047269724","1071879561"
"1047700832","1071879561"
"105197433X","1071879561"
"106835674X","1071879561"
"1071850377","1071879561"
"1071852698","1071879561"
"1071879561","1071879561"
"107313802X","1071879561"
"1073228134","1071879561"
"1073958922","1071879561"
"1082402257","1071879561"
"1082566756","1071879561"
"1082578290","1071879561"
"1082580945","1071879561"
"1083048678","1071879561"
"1084034980","1071879561"
"116455004","1071879561"
"116951753","1071879561"
"117246131","1071879561"
"118861646","1071879561"
"119169010","1071879561"
"12046747X","1071879561"
"121438627","1071879561"
"121544796","1071879561"
"121654397","1071879561"
"121726142","1071879561"
"122009347","1071879561"
"123746876","1071879561"
"124300308","1071879561"
"124389716","1071879561"
"124518273","1071879561"
"124665039","1071879561"
"124688276","1071879561"
"124929273","1071879561"
"128833750","1071879561"
"129714321","1071879561"
"132100967","1071879561"
"136450571","1071879561"
"139767479","1071879561"
"100157386","1074977602"
"100160107","1074977602"
"100236383","1074977602"
"100630138","1074977602"
"100873286","1074977602"
"102104387","1074977602"
"102109036","1074977602"
"102109168","1074977602"
"102109176","1074977602"
"104056916","1074977602"
"104176504","1074977602"
"104206497","1074977602"
"104288639","1074977602"
"115822720","1074977602"
"116137819","1074977602"
"116177314","1074977602"
"116292008","1074977602"
"116353678","1074977602"
"116484659","1074977602"
"116661283","1074977602"
"116743662","1074977602"
"116837918","1074977602"
"116883391","1074977602"
"116951753","1074977602"
"117011312","1074977602"
"117417904","1074977602"
"117608750","1074977602"
"117630764","1074977602"
"117644161","1074977602"
"118144588","1074977602"
"118530887","1074977602"
"118656368","1074977602"
"118728326","1074977602"
"118950037","1074977602"
"119169002","1074977602"
"121049353","1074977602"
"121318931","1074977602"
"121463761","1074977602"
"121778576","1074977602"
"121908631","1074977602"
"122000188","1074977602"
"122252802","1074977602"
"122267702","1074977602"
"122734971","1074977602"
"122749871","1074977602"
"122770889","1074977602"
"123318122","1074977602"
"123413419","1074977602"
"124501990","1074977602"
"124514472","1074977602"
"124665497","1074977602"
"124788785","1074977602"
"128526408","1074977602"
"128569840","1074977602"
"129057908","1074977602"
"129714321","1074977602"
"129816620","1074977602"
"130468754","1074977602"
"131346318","1074977602"
"132739356","1074977602"
"1032883758","1074977602"
"1032883758","1074977602"
"1063011345","1074977602"
"1068253533","1074977602"
"1075025885","1074977602"
"1075176476","1074977602"
"10068520X","1074977602"
"105572818X","1074977602"
"11728193X","1074977602"
"12443777X","1074977602"
"100277608","1075171059"
"100793037","1075171059"
"104142197","1075171059"
"116462485","1075171059"
"117316369","1075171059"
"117521930","1075171059"
"11629213X","1075171059"
"100002617","1075480078"
"100238599","1075480078"
"116305673","1075480078"
"118178113","1075480078"
"123318122","1075480078"
"124821472","1075480078"
"124967868","1075480078"
"128799242","1075480078"
"129830534","1075480078"
"130143634","1075480078"
"130517992","1075480078"
"134073258","1075480078"
"1019747617","1075480078"
"1050278569","1075480078"
"1064960316","1075480078"
"1071504037","1075480078"
"1071504142","1075480078"
"1071573608","1075480078"
"1071623753","1075480078"
"1071623842","1075480078"
"1071624032","1075480078"
"1080829164","1075480078"
"11951995X","1075480078"
"12279155X","1075480078"
"115880534","1075504465"
"1032890754","1075504465"
"100205828","1077177941"
"10087407X","1077177941"
"1019740914","1077177941"
"104125306","1077177941"
"104303808","1077177941"
"10431673X","1077177941"
"104317191","1077177941"
"10434539X","1077177941"
"1077177941","1077177941"
"1084642689","1077177941"
"1088593674","1077177941"
"116501391","1077177941"
"116883391","1077177941"
"116991615","1077177941"
"117478091","1077177941"
"117520918","1077177941"
"117546569","1077177941"
"117644161","1077177941"
"117670790","1077177941"
"11775188X","1077177941"
"118950037","1077177941"
"120435225","1077177941"
"120443333","1077177941"
"121078388","1077177941"
"121219216","1077177941"
"121761142","1077177941"
"122001087","1077177941"
"122041429","1077177941"
"122109074","1077177941"
"122773675","1077177941"
"124627471","1077177941"
"12464788X","1077177941"
"124679757","1077177941"
"124735266","1077177941"
"124788785","1077177941"
"124902197","1077177941"
"12490579X","1077177941"
"128590505","1077177941"
"128707429","1077177941"
"129185272","1077177941"
"130888176","1077177941"
"103165433X","1078020787"
"1072494078","1078020787"
"1072520613","1078020787"
"1083048678","1078020787"
"117246131","1078020787"
"124956505","1078020787"
"116749830","1081017376"
"118801430","1081017376"
"119617137","1081017376"
"119627981","1081017376"
"122081536","1081017376"
"129687286","1081017376"
"130668664","1081017376"
"143549928","1081017376"
"1071628550","1081143762"
"1089095295","1081143762"
"1091637784","1081143762"
"1109920741","1081143762"
"116575379","1081143762"
"122041429","1081143762"
"122081536","1081143762"
"129687286","1081143762"
"104220171","1081428368"
"122957350","1081428368"
"137124627","1081428368"
"1036721329","1095505963"
"1102167010","1095673157"
"116358580","1095673157"
"1012393747","1095673572"
"1019740760","1095673572"
"1052801854","1095673572"
"1053422075","1095673572"
"1055342931","1095673572"
"1068982896","1095673572"
"1079298371","1095673572"
"1115218239","1095673572"
"1119748232","1095673572"
"1119748321","1095673572"
"1119750296","1095673572"
"116612002","1095673572"
"120662639","1095673572"
"128366265","1095673572"
"141798327","1095673572"
"100041361","115356568"
"100061362","115356568"
"100659918","115356568"
"100697771","115356568"
"100726143","115356568"
"101031270","115356568"
"101089589","115356568"
"1012285650","115356568"
"1015203752","115356568"
"101576407X","115356568"
"1019138823","115356568"
"1019138823","115356568"
"1024525120","115356568"
"1026396859","115356568"
"1027840612","115356568"
"103030077","115356568"
"1031182330","115356568"
"1031452249","115356568"
"1035296926","115356568"
"1036853357","115356568"
"10406885X","115356568"
"104181338","115356568"
"104229942","115356568"
"104376066","115356568"
"1051859298","115356568"
"1053423624","115356568"
"1053439695","115356568"
"1055738711","115356568"
"1059847299","115356568"
"1066451206","115356568"
"1073190307","115356568"
"1075572908","115356568"
"1077104820","115356568"
"1077174160","115356568"
"1077452055","115356568"
"1081084537","115356568"
"1081430834","115356568"
"1082105163","115356568"
"1119261910","115356568"
"1119262720","115356568"
"1119262720","115356568"
"1119263077","115356568"
"1119263077","115356568"
"1119270022","115356568"
"1122127936","115356568"
"1122573294","115356568"
"1122582269","115356568"
"1122607555","115356568"
"1122612478","115356568"
"1122612524","115356568"
"1122612745","115356568"
"1122662459","115356568"
"1122668651","115356568"
"1122673892","115356568"
"1122674716","115356568"
"1122675429","115356568"
"1122676026","115356568"
"1122676212","115356568"
"1122676328","115356568"
"1122676328","115356568"
"1122756046","115356568"
"112276541X","115356568"
"1122772386","115356568"
"1122997590","115356568"
"1122998538","115356568"
"1123036926","115356568"
"1123043949","115356568"
"1133595464","115356568"
"1133598463","115356568"
"1134898797","115356568"
"1134902387","115356568"
"1138814660","115356568"
"1138814822","115356568"
"1138952737","115356568"
"1138990949","115356568"
"1139734075","115356568"
"1139734121","115356568"
"1139783726","115356568"
"115356568","115356568"
"115356568","115356568"
"115490485","115356568"
"115661069","115356568"
"115879854","115356568"
"116040130","115356568"
"116146761","115356568"
"11617997X","115356568"
"11674099X","115356568"
"117261009","115356568"
"117265543","115356568"
"117414395","115356568"
"118025279","115356568"
"118763903","115356568"
"119117983","115356568"
"120763583","115356568"
"121700119","115356568"
"12294478X","115356568"
"123001668","115356568"
"123114314","115356568"
"123393094","115356568"
"12911183X","115356568"
"130640697","115356568"
"132657430","115356568"
"104367636","115533524"
"1034717456","115533524"
"12156133X","115533524"
"12964899X","115533524"
"100793037","115566635"
"100803997","115566635"
"115566635","115566635"
"116362014","115566635"
"118058428","115566635"
"120179997","115566635"
"120500191","115566635"
"121585565","115566635"
"121682501","115566635"
"121818381","115566635"
"122163877","115566635"
"124583768","115566635"
"128562226","115566635"
"129549029","115566635"
"129803421","115566635"
"129819328","115566635"
"130447854","115566635"
"130462195","115566635"
"132295245","115566635"
"132603276","115566635"
"136195881","115566635"
"137096984","115566635"
"143342037","115566635"
"1019730587","115566635"
"1030250669","115566635"
"1030251363","115566635"
"1030401160","115566635"
"1030504563","115566635"
"1033584568","115566635"
"1033635405","115566635"
"1033870323","115566635"
"1033870587","115566635"
"1034994425","115566635"
"1034998013","115566635"
"1034998048","115566635"
"1035035367","115566635"
"1035035715","115566635"
"1035041456","115566635"
"1036253457","115566635"
"11721857X","115566635"
"1011159147","115613943"
"1019386142","115613943"
"101993963X","115613943"
"1026655315","115613943"
"102837268X","115613943"
"103030077","115613943"
"1033468622","115613943"
"103723863X","115613943"
"104260033","115613943"
"105067944X","115613943"
"1051910056","115613943"
"1051950449","115613943"
"1081028319","115613943"
"1081039787","115613943"
"1081051191","115613943"
"1081051248","115613943"
"1081051248","115613943"
"1081167289","115613943"
"1081175850","115613943"
"1081179767","115613943"
"1081230592","115613943"
"1081667109","115613943"
"1081668482","115613943"
"1081682973","115613943"
"1081692308","115613943"
"1081749156","115613943"
"1081915242","115613943"
"1081931388","115613943"
"108210390X","115613943"
"1120965152","115613943"
"1128665662","115613943"
"115613943","115613943"
"115625356","115613943"
"116211431","115613943"
"116446889","115613943"
"116887206","115613943"
"117016268","115613943"
"118534688","115613943"
"118684426","115613943"
"118703102","115613943"
"119091852","115613943"
"120058235","115613943"
"128953160","115613943"
"139635815","115613943"
"139635815","115613943"
"142262595","115613943"
"142334154","115613943"
"14286773X","115613943"
"14286773X","115613943"
"100157386","115725989"
"100160107","115725989"
"100868274","115725989"
"102478767","115725989"
"104156023","115725989"
"104318120","115725989"
"115465693","115725989"
"115580603","115725989"
"115725989","115725989"
"115795529","115725989"
"116353678","115725989"
"116617489","115725989"
"116654406","115725989"
"116661283","115725989"
"116692421","115725989"
"116697598","115725989"
"116731087","115725989"
"116837918","115725989"
"116951303","115725989"
"117010847","115725989"
"117011312","115725989"
"117067245","115725989"
"117482250","115725989"
"117546569","115725989"
"117595640","115725989"
"117608750","115725989"
"117620947","115725989"
"117630764","115725989"
"117652350","115725989"
"117751103","115725989"
"118538624","115725989"
"118667246","115725989"
"118893459","115725989"
"119180049","115725989"
"119223473","115725989"
"119520737","115725989"
"120279622","115725989"
"120539438","115725989"
"120779838","115725989"
"121308383","115725989"
"121391132","115725989"
"121431525","115725989"
"121439356","115725989"
"121584763","115725989"
"121846733","115725989"
"121951960","115725989"
"122000188","115725989"
"123140528","115725989"
"123650933","115725989"
"124072844","115725989"
"124136354","115725989"
"124514472","115725989"
"124902197","115725989"
"128502932","115725989"
"128658207","115725989"
"128836105","115725989"
"129057908","115725989"
"129301914","115725989"
"129662178","115725989"
"129744883","115725989"
"130468754","115725989"
"131567799","115725989"
"1015368492","115725989"
"1031664440","115725989"
"1031748911","115725989"
"1031801219","115725989"
"1031928456","115725989"
"1048752259","115725989"
"1049821483","115725989"
"1052490263","115725989"
"1054165637","115725989"
"1059563231","115725989"
"1060087634","115725989"
"1063921260","115725989"
"106413436X","115725989"
"11682672X","115725989"
"11816757X","115725989"
"12076332X","115725989"
"12193358X","115725989"
"12194994X","115725989"
"12288552X","115725989"
"12972162X","115725989"
"100869157","115732500"
"101010893","115732500"
"104093447","115732500"
"115505768","115732500"
"116188235","115732500"
"116217014","115732500"
"116750146","115732500"
"116885963","115732500"
"117025488","115732500"
"117102490","115732500"
"117187828","115732500"
"117494968","115732500"
"117514691","115732500"
"117539252","115732500"
"117633259","115732500"
"117674214","115732500"
"120042932","115732500"
"120227649","115732500"
"120365219","115732500"
"121536459","115732500"
"121689603","115732500"
"121737330","115732500"
"122477278","115732500"
"122534077","115732500"
"123553784","115732500"
"124951961","115732500"
"128484705","115732500"
"129051373","115732500"
"129546925","115732500"
"129967866","115732500"
"130118176","115732500"
"1017716080","115732500"
"1030594945","115732500"
"1031580328","115732500"
"1032871180","115732500"
"1034393138","115732500"
"1044558822","115732500"
"10417952X","115732500"
"11682672X","115732500"
"12097004X","115732500"
"12226813X","115732500"
"12464693X","115732500"
"100112544","115790330"
"100865208","115790330"
"100869416","115790330"
"102410453","115790330"
"104057076","115790330"
"104332980","115790330"
"115537082","115790330"
"116370661","115790330"
"116462485","115790330"
"116928298","115790330"
"117269611","115790330"
"117417092","115790330"
"117521930","115790330"
"118905422","115790330"
"120178060","115790330"
"121298418","115790330"
"123318424","115790330"
"123353920","115790330"
"124874398","115790330"
"128838167","115790330"
"129040053","115790330"
"129532967","115790330"
"1032363622","115790330"
"11629213X","115790330"
"11728193X","115790330"
"11806486X","115790330"
"12866066X","115790330"
"13086238X","115790330"
"100330355","115818758"
"1017714290","115818758"
"1017714290","115818758"
"1017896143","115818758"
"1019746165","115818758"
"1023901277","115818758"
"102536546","115818758"
"102887470","115818758"
"1031506209","115818758"
"1036242102","115818758"
"1038276330","115818758"
"104087455","115818758"
"1041271093","115818758"
"1041273274","115818758"
"1041678169","115818758"
"1041765746","115818758"
"1042200335","115818758"
"10422293X","115818758"
"104247762","115818758"
"1055713409","115818758"
"1073190307","115818758"
"1078042977","115818758"
"1078052832","115818758"
"1078232237","115818758"
"1082009849","115818758"
"1082018414","115818758"
"116566671","115818758"
"117083666","115818758"
"117129852","115818758"
"117338966","115818758"
"12102458X","115818758"
"129756806","115818758"
"129918490","115818758"
"142207977","115818758"
"10023044X","115831398"
"100383300","115831398"
"1012300617","115831398"
"1019738790","115831398"
"1019738928","115831398"
"102109168","115831398"
"1078990417","115831398"
"1088808824","115831398"
"1089095295","115831398"
"1090811543","115831398"
"1090811942","115831398"
"109109084X","115831398"
"1091100500","115831398"
"1091637784","115831398"
"1093623063","115831398"
"115794115","115831398"
"115831398","115831398"
"117705756","115831398"
"118014145","115831398"
"118893459","115831398"
"119048957","115831398"
"119610523","115831398"
"119708175","115831398"
"120708914","115831398"
"120708914","115831398"
"120801507","115831398"
"121325377","115831398"
"121480224","115831398"
"121733572","115831398"
"121908631","115831398"
"122009894","115831398"
"123723574","115831398"
"128369590","115831398"
"128532572","115831398"
"128532572","115831398"
"129124400","115831398"
"129830534","115831398"
"130668664","115831398"
"132508532","115831398"
"137125909","115831398"
"137125909","115831398"
"100227392","116182792"
"100808778","116182792"
"102519994","116182792"
"104103442","116182792"
"104155035","116182792"
"104208821","116182792"
"104256621","116182792"
"104367792","116182792"
"116266309","116182792"
"116887044","116182792"
"117132217","116182792"
"117187828","116182792"
"117311421","116182792"
"117571687","116182792"
"117633259","116182792"
"118033786","116182792"
"118511270","116182792"
"118525697","116182792"
"118630075","116182792"
"118743112","116182792"
"118883976","116182792"
"119177323","116182792"
"119190311","116182792"
"119523159","116182792"
"120376954","116182792"
"121080579","116182792"
"121548163","116182792"
"122056183","116182792"
"122262638","116182792"
"122781058","116182792"
"123230705","116182792"
"123397979","116182792"
"123668093","116182792"
"124257321","116182792"
"124439209","116182792"
"124696961","116182792"
"124765505","116182792"
"124881661","116182792"
"124906877","116182792"
"126262225","116182792"
"128872365","116182792"
"129257591","116182792"
"129367249","116182792"
"129936952","116182792"
"130283371","116182792"
"132080311","116182792"
"132293382","116182792"
"133286290","116182792"
"142955434","116182792"
"1012572498","116182792"
"1034373404","116182792"
"1035471728","116182792"
"1043795685","116182792"
"10412492X","116182792"
"10413660X","116182792"
"11682087X","116182792"
"11686396X","116182792"
"12111385X","116182792"
"100029973","11623301X"
"100033768","11623301X"
"100173438","11623301X"
"100175988","11623301X"
"100202128","11623301X"
"100330355","11623301X"
"100350607","11623301X"
"100522688","11623301X"
"100696198","11623301X"
"100697771","11623301X"
"100706223","11623301X"
"100750389","11623301X"
"100793037","11623301X"
"100796958","11623301X"
"100818633","11623301X"
"100975321","11623301X"
"101035888","11623301X"
"101085729","11623301X"
"101089589","11623301X"
"101576407X","11623301X"
"101622333","11623301X"
"1017937133","11623301X"
"1019730587","11623301X"
"101974703X","11623301X"
"102462267","11623301X"
"10255692X","11623301X"
"102934266","11623301X"
"103014268","11623301X"
"1037106636","11623301X"
"1037135741","11623301X"
"104053674","11623301X"
"104073799","11623301X"
"104076011","11623301X"
"104114010","11623301X"
"104136529","11623301X"
"104138017","11623301X"
"104151285","11623301X"
"104158255","11623301X"
"104160764","11623301X"
"104224258","11623301X"
"104224258","11623301X"
"104239530","11623301X"
"104318686","11623301X"
"104320478","11623301X"
"104330651","11623301X"
"1052868800","11623301X"
"1053452721","11623301X"
"1055698329","11623301X"
"1101496924","11623301X"
"1101498609","11623301X"
"1112158944","11623301X"
"1112159347","11623301X"
"1115824201","11623301X"
"1115824457","11623301X"
"1115828754","11623301X"
"1115828754","11623301X"
"1115828983","11623301X"
"111583343X","11623301X"
"1116025744","11623301X"
"1116030772","11623301X"
"1116032821","11623301X"
"1116981300","11623301X"
"1116987996","11623301X"
"1116987996","11623301X"
"1116988380","11623301X"
"1116990008","11623301X"
"1116990008","11623301X"
"1116990512","11623301X"
"1119750296","11623301X"
"112494589X","11623301X"
"112766459X","11623301X"
"1128666413","11623301X"
"1129621944","11623301X"
"1130691632","11623301X"
"1130692957","11623301X"
"115524169","11623301X"
"115540806","11623301X"
"115566635","11623301X"
"115661069","11623301X"
"115661905","11623301X"
"115842683","11623301X"
"116025883","11623301X"
"116040122","11623301X"
"116040130","11623301X"
"116095628","11623301X"
"116111623","11623301X"
"116146761","11623301X"
"11616039X","11623301X"
"11616607X","11623301X"
"11617997X","11623301X"
"116191686","11623301X"
"116191805","11623301X"
"116211431","11623301X"
"116222093","11623301X"
"116224878","11623301X"
"11623301X","11623301X"
"11623301X","11623301X"
"116278986","11623301X"
"116334002","11623301X"
"116377844","11623301X"
"11645282X","11623301X"
"116458704","11623301X"
"116550961","11623301X"
"116639296","11623301X"
"116709685","11623301X"
"11678881X","11623301X"
"116831219","11623301X"
"116906707","11623301X"
"116975237","11623301X"
"116991836","11623301X"
"117016268","11623301X"
"117016683","11623301X"
"117083666","11623301X"
"117088307","11623301X"
"117103683","11623301X"
"117103683","11623301X"
"117129852","11623301X"
"117130222","11623301X"
"117161381","11623301X"
"117239011","11623301X"
"117240419","11623301X"
"117253243","11623301X"
"117260754","11623301X"
"117277118","11623301X"
"117301213","11623301X"
"117304999","11623301X"
"117350249","11623301X"
"11735533X","11623301X"
"117391220","11623301X"
"117396427","11623301X"
"117415871","11623301X"
"117429732","11623301X"
"117455008","11623301X"
"117519294","11623301X"
"117523038","11623301X"
"117560111","11623301X"
"117604739","11623301X"
"117606790","11623301X"
"118512617","11623301X"
"11851685X","11623301X"
"118534688","11623301X"
"118569376","11623301X"
"118701568","11623301X"
"11872424X","11623301X"
"118728830","11623301X"
"118783181","11623301X"
"118825372","11623301X"
"119123339","11623301X"
"119453363","11623301X"
"11950300X","11623301X"
"120075938","11623301X"
"120410257","11623301X"
"121162346","11623301X"
"121202089","11623301X"
"121250652","11623301X"
"121382818","11623301X"
"121386627","11623301X"
"121618226","11623301X"
"121913732","11623301X"
"122198980","11623301X"
"122198980","11623301X"
"122687442","11623301X"
"122747178","11623301X"
"122747275","11623301X"
"122777204","11623301X"
"12282492X","11623301X"
"122873009","11623301X"
"123072190","11623301X"
"123165350","11623301X"
"124046436","11623301X"
"124575250","11623301X"
"124581617","11623301X"
"124605397","11623301X"
"12481350X","11623301X"
"124850480","11623301X"
"124850480","11623301X"
"124900135","11623301X"
"124911137","11623301X"
"124911188","11623301X"
"128385227","11623301X"
"128442867","11623301X"
"128989017","11623301X"
"128995882","11623301X"
"129073083","11623301X"
"129153966","11623301X"
"12916173X","11623301X"
"129210463","11623301X"
"129303658","11623301X"
"129582468","11623301X"
"130375381","11623301X"
"131361791","11623301X"
"131361791","11623301X"
"131446452","11623301X"
"131473115","11623301X"
"132603691","11623301X"
"132657031","11623301X"
"132657031","11623301X"
"133436454","11623301X"
"141798327","11623301X"
"142262595","11623301X"
"143831534","11623301X"
"100591302","116278986"
"102442746","116278986"
"102521239","116278986"
"116278986","116278986"
"122773683","116278986"
"124911188","116278986"
"128534699","116278986"
"129070173","116278986"
"129760889","116278986"
"129814903","116278986"
"130168319","116278986"
"131391399","116278986"
"137096984","116278986"
"138878900","116278986"
"1017937133","116278986"
"1019724595","116278986"
"1031442669","116278986"
"1033104531","116278986"
"1033200476","116278986"
"1033200697","116278986"
"1033201103","116278986"
"1033207152","116278986"
"1034444077","116278986"
"1034444077","116278986"
"1034946390","116278986"
"1034986023","116278986"
"11645282X","116278986"
"12491117X","116278986"
"12855486X","116278986"
"100029973","116286598"
"100277608","116286598"
"100299962","116286598"
"100338615","116286598"
"100352243","116286598"
"100359035","116286598"
"100591302","116286598"
"100793037","116286598"
"100796958","116286598"
"100803997","116286598"
"100907962","116286598"
"102306036","116286598"
"102309337","116286598"
"102442746","116286598"
"102455708","116286598"
"102515433","116286598"
"103102647","116286598"
"104057653","116286598"
"104114010","116286598"
"104136367","116286598"
"104136367","116286598"
"104138017","116286598"
"104149086","116286598"
"104149086","116286598"
"104199288","116286598"
"104199407","116286598"
"104208864","116286598"
"104252626","116286598"
"104280611","116286598"
"104318686","116286598"
"115361324","116286598"
"115535462","116286598"
"115654178","116286598"
"115661905","116286598"
"116040149","116286598"
"116063785","116286598"
"116093226","116286598"
"116211431","116286598"
"116373164","116286598"
"116458704","116286598"
"116479914","116286598"
"116562382","116286598"
"116595949","116286598"
"116906707","116286598"
"117061166","116286598"
"117088307","116286598"
"117129852","116286598"
"117161128","116286598"
"117233439","116286598"
"117239011","116286598"
"117239011","116286598"
"117277118","116286598"
"117360201","116286598"
"117475890","116286598"
"117519294","116286598"
"117649864","116286598"
"118534688","116286598"
"118701568","116286598"
"118707701","116286598"
"118756109","116286598"
"118825372","116286598"
"118956507","116286598"
"119088142","116286598"
"119090198","116286598"
"119453363","116286598"
"120469111","116286598"
"120815605","116286598"
"121075109","116286598"
"121093085","116286598"
"121988511","116286598"
"122093070","116286598"
"122131584","116286598"
"122296184","116286598"
"122628055","116286598"
"123035376","116286598"
"123393094","116286598"
"123417686","116286598"
"123417694","116286598"
"124246370","116286598"
"124247210","116286598"
"124379931","116286598"
"124576443","116286598"
"124576710","116286598"
"124727182","116286598"
"124911137","116286598"
"124911137","116286598"
"128402474","116286598"
"128438495","116286598"
"128599774","116286598"
"129070173","116286598"
"129372633","116286598"
"129549029","116286598"
"129675490","116286598"
"129760889","116286598"
"129814903","116286598"
"130168319","116286598"
"130168319","116286598"
"131566911","116286598"
"131924907","116286598"
"133968030","116286598"
"136185258","116286598"
"137096984","116286598"
"138734534","116286598"
"143670484","116286598"
"1019746165","116286598"
"1019751975","116286598"
"1026396859","116286598"
"1030231907","116286598"
"1031168141","116286598"
"1031277854","116286598"
"1031415300","116286598"
"1031416226","116286598"
"1031416226","116286598"
"1031416781","116286598"
"1031416919","116286598"
"1031442669","116286598"
"1031446249","116286598"
"1031452249","116286598"
"1031452249","116286598"
"1031453733","116286598"
"1033086738","116286598"
"1033156221","116286598"
"1033187437","116286598"
"1037902033","116286598"
"1054655006","116286598"
"1066451206","116286598"
"1075349478","116286598"
"1075506395","116286598"
"1075516242","116286598"
"1075569796","116286598"
"1075572908","116286598"
"11617997X","116286598"
"11617997X","116286598"
"11674099X","116286598"
"11678881X","116286598"
"11678881X","116286598"
"11721857X","116286598"
"11851685X","116286598"
"11859348X","116286598"
"11862220X","116286598"
"11952452X","116286598"
"12430494X","116286598"
"12491117X","116286598"
"12976096X","116286598"
"13142744X","116286598"
"13172293X","116286598"
"100153747","11629213X"
"100595626","11629213X"
"100869157","11629213X"
"100873286","11629213X"
"100878962","11629213X"
"103122087","11629213X"
"104208821","11629213X"
"104304464","11629213X"
"104362227","11629213X"
"115885307","11629213X"
"115885307","11629213X"
"116188235","11629213X"
"116777281","11629213X"
"116812222","11629213X"
"116877537","11629213X"
"116951753","11629213X"
"117039063","11629213X"
"117102490","11629213X"
"117269611","11629213X"
"117439525","11629213X"
"118033786","11629213X"
"118064916","11629213X"
"118766783","11629213X"
"118905422","11629213X"
"118997025","11629213X"
"119486911","11629213X"
"120227649","11629213X"
"121109097","11629213X"
"122305167","11629213X"
"122746848","11629213X"
"122766393","11629213X"
"123652065","11629213X"
"123679672","11629213X"
"123984130","11629213X"
"124974716","11629213X"
"128962321","11629213X"
"129688738","11629213X"
"131839403","11629213X"
"132456516","11629213X"
"137505736","11629213X"
"142080578","11629213X"
"1033801267","11629213X"
"1047318326","11629213X"
"1051846137","11629213X"
"1051896657","11629213X"
"1056829095","11629213X"
"1056884363","11629213X"
"1058382314","11629213X"
"1058431153","11629213X"
"1058471902","11629213X"
"101975740X","11629213X"
"10412492X","11629213X"
"105200055X","11629213X"
"105846261X","11629213X"
"11614419X","11629213X"
"11728193X","11629213X"
"11743535X","11629213X"
"12434061X","11629213X"
"12451815X","11629213X"
"12937170X","11629213X"
"13238485X","11629213X"
"100093671","116363509"
"100659918","116363509"
"100729169","116363509"
"100840868","116363509"
"101441928X","116363509"
"1014562635","116363509"
"1015203752","116363509"
"1027840612","116363509"
"1043168729","116363509"
"104376066","116363509"
"1043945601","116363509"
"1052801722","116363509"
"1053421109","116363509"
"1075349478","116363509"
"1109084129","116363509"
"1116453290","116363509"
"1119187184","116363509"
"1119189624","116363509"
"1119249902","116363509"
"1119262720","116363509"
"1119270022","116363509"
"1134840772","116363509"
"1143166558","116363509"
"115356568","116363509"
"121096890","116363509"
"122093070","116363509"
"12294478X","116363509"
"132575477","116363509"
"100366163","116558776"
"1012933377","116558776"
"105352207X","116558776"
"1123102937","116558776"
"1138814660","116558776"
"1138814822","116558776"
"115647376","116558776"
"115789820","116558776"
"116383003","116558776"
"117304999","116558776"
"117414476","116558776"
"118653938","116558776"
"123356105","116558776"
"124279635","116558776"
"128438495","116558776"
"100153747","116840153"
